Model,MSO2024B
Firmware Version,1.56

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.02,
Sample Interval,1.6e-06,
Filter Frequency,2e+08,
Record Length,125000,
Gating,0.0% to 100.0%,
Probe Attenuation,10,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,1,
Label,,
TIME,CH1,CH1 Peak Detect
8.06096e-02,0.86,-1.02
8.06112e-02,0.42,0.94
8.06128e-02,-0.66,-1.02
8.06144e-02,-0.5,0.94
8.06160e-02,0.34,-1.02
8.06176e-02,0.86,0.94
8.06192e-02,0.42,-1.02
8.06208e-02,-0.66,0.98
8.06224e-02,-0.54,-1.02
8.06240e-02,0.3,0.94
8.06256e-02,0.86,-1.02
8.06272e-02,0.42,0.94
8.06288e-02,-0.66,-1.02
8.06304e-02,-0.54,0.94
8.06320e-02,0.26,-1.02
8.06336e-02,0.82,0.94
8.06352e-02,0.42,-1.02
8.06368e-02,-0.66,0.94
8.06384e-02,-0.58,-1.02
8.06400e-02,0.3,0.94
8.06416e-02,0.86,-0.98
8.06432e-02,0.42,0.94
8.06448e-02,-0.66,-0.98
8.06464e-02,-0.54,0.94
8.06480e-02,0.26,-1.02
8.06496e-02,0.86,0.98
8.06512e-02,0.42,-1.02
8.06528e-02,-0.62,0.94
8.06544e-02,-0.58,-1.02
8.06560e-02,0.26,0.94
8.06576e-02,0.86,-1.02
8.06592e-02,0.42,0.98
8.06608e-02,-0.66,-0.98
8.06624e-02,-0.58,0.98
8.06640e-02,0.22,-1.02
8.06656e-02,0.86,0.98
8.06672e-02,0.46,-0.98
8.06688e-02,-0.66,0.98
8.06704e-02,-0.58,-1.02
8.06720e-02,0.22,0.98
8.06736e-02,0.86,-1.02
8.06752e-02,0.5,0.98
8.06768e-02,-0.62,-1.02
8.06784e-02,-0.62,0.98
8.06800e-02,0.18,-1.02
8.06816e-02,0.86,0.98
8.06832e-02,0.46,-1.02
8.06848e-02,-0.62,0.98
8.06864e-02,-0.58,-1.02
8.06880e-02,0.22,0.98
8.06896e-02,0.9,-1.02
8.06912e-02,0.46,0.98
8.06928e-02,-0.62,-1.02
8.06944e-02,-0.62,0.98
8.06960e-02,0.18,-1.02
8.06976e-02,0.86,1.02
8.06992e-02,0.46,-1.02
8.07008e-02,-0.62,0.98
8.07024e-02,-0.58,-1.02
8.07040e-02,0.18,0.98
8.07056e-02,0.86,-1.02
8.07072e-02,0.46,1.02
8.07088e-02,-0.62,-0.98
8.07104e-02,-0.62,1.02
8.07120e-02,0.14,-1.02
8.07136e-02,0.82,1.02
8.07152e-02,0.46,-0.98
8.07168e-02,-0.62,1.02
8.07184e-02,-0.62,-0.98
8.07200e-02,0.14,1.02
8.07216e-02,0.82,-0.98
8.07232e-02,0.46,0.98
8.07248e-02,-0.62,-1.02
8.07264e-02,-0.58,1.02
8.07280e-02,0.14,-1.02
8.07296e-02,0.86,1.02
8.07312e-02,0.5,-0.98
8.07328e-02,-0.62,0.98
8.07344e-02,-0.58,-0.98
8.07360e-02,0.14,1.02
8.07376e-02,0.86,-0.98
8.07392e-02,0.46,1.02
8.07408e-02,-0.62,-0.98
8.07424e-02,-0.62,1.02
8.07440e-02,0.14,-0.98
8.07456e-02,0.82,1.02
8.07472e-02,0.46,-1.02
8.07488e-02,-0.62,0.98
8.07504e-02,-0.58,-1.02
8.07520e-02,0.14,1.02
8.07536e-02,0.86,-0.98
8.07552e-02,0.5,1.02
8.07568e-02,-0.62,-0.98
8.07584e-02,-0.58,1.02
8.07600e-02,0.18,-1.02
8.07616e-02,0.86,1.02
8.07632e-02,0.5,-1.02
8.07648e-02,-0.58,1.02
8.07664e-02,-0.58,-1.02
8.07680e-02,0.18,1.02
8.07696e-02,0.86,-0.98
8.07712e-02,0.5,1.02
8.07728e-02,-0.58,-0.98
8.07744e-02,-0.58,1.02
8.07760e-02,0.14,-1.02
8.07776e-02,0.82,1.02
8.07792e-02,0.46,-1.02
8.07808e-02,-0.62,1.02
8.07824e-02,-0.58,-1.02
8.07840e-02,0.18,1.02
8.07856e-02,0.82,-1.02
8.07872e-02,0.5,1.02
8.07888e-02,-0.62,-1.02
8.07904e-02,-0.58,1.02
8.07920e-02,0.18,-1.02
8.07936e-02,0.86,1.02
8.07952e-02,0.54,-1.02
8.07968e-02,-0.62,0.98
8.07984e-02,-0.58,-1.02
8.08000e-02,0.22,1.02
8.08016e-02,0.82,-1.02
8.08032e-02,0.5,1.02
8.08048e-02,-0.58,-1.06
8.08064e-02,-0.58,1.02
8.08080e-02,0.18,-1.02
8.08096e-02,0.86,1.02
8.08112e-02,0.5,-1.02
8.08128e-02,-0.58,1.02
8.08144e-02,-0.58,-1.02
8.08160e-02,0.22,1.02
8.08176e-02,0.86,-1.02
8.08192e-02,0.5,0.98
8.08208e-02,-0.62,-1.06
8.08224e-02,-0.58,1.02
8.08240e-02,0.18,-1.06
8.08256e-02,0.86,1.02
8.08272e-02,0.5,-1.06
8.08288e-02,-0.58,1.02
8.08304e-02,-0.58,-1.06
8.08320e-02,0.22,0.98
8.08336e-02,0.82,-1.06
8.08352e-02,0.5,0.98
8.08368e-02,-0.62,-1.02
8.08384e-02,-0.58,0.98
8.08400e-02,0.22,-1.06
8.08416e-02,0.86,0.98
8.08432e-02,0.5,-1.02
8.08448e-02,-0.58,0.98
8.08464e-02,-0.58,-1.06
8.08480e-02,0.18,0.98
8.08496e-02,0.82,-1.02
8.08512e-02,0.54,0.98
8.08528e-02,-0.58,-1.06
8.08544e-02,-0.58,0.98
8.08560e-02,0.22,-1.02
8.08576e-02,0.82,0.98
8.08592e-02,0.54,-1.06
8.08608e-02,-0.58,0.98
8.08624e-02,-0.62,-1.02
8.08640e-02,0.22,0.98
8.08656e-02,0.86,-1.02
8.08672e-02,0.54,0.98
8.08688e-02,-0.58,-1.02
8.08704e-02,-0.62,0.98
8.08720e-02,0.22,-1.02
8.08736e-02,0.82,0.98
8.08752e-02,0.54,-1.02
8.08768e-02,-0.58,0.98
8.08784e-02,-0.62,-1.02
8.08800e-02,0.18,0.98
8.08816e-02,0.82,-1.02
8.08832e-02,0.54,0.98
8.08848e-02,-0.58,-1.02
8.08864e-02,-0.62,0.98
8.08880e-02,0.18,-1.02
8.08896e-02,0.82,0.98
8.08912e-02,0.54,-1.02
8.08928e-02,-0.58,0.98
8.08944e-02,-0.66,-1.02
8.08960e-02,0.18,0.98
8.08976e-02,0.82,-1.02
8.08992e-02,0.54,0.98
8.09008e-02,-0.54,-1.02
8.09024e-02,-0.62,0.98
8.09040e-02,0.18,-1.02
8.09056e-02,0.82,0.98
8.09072e-02,0.54,-1.02
8.09088e-02,-0.54,0.98
8.09104e-02,-0.62,-0.98
8.09120e-02,0.14,0.98
8.09136e-02,0.82,-1.02
8.09152e-02,0.54,0.98
8.09168e-02,-0.54,-1.02
8.09184e-02,-0.66,1.02
8.09200e-02,0.14,-1.02
8.09216e-02,0.82,0.98
8.09232e-02,0.54,-0.98
8.09248e-02,-0.54,0.98
8.09264e-02,-0.66,-0.98
8.09280e-02,0.1,1.02
8.09296e-02,0.82,-0.98
8.09312e-02,0.54,0.98
8.09328e-02,-0.54,-1.02
8.09344e-02,-0.66,0.98
8.09360e-02,0.1,-0.98
8.09376e-02,0.82,1.02
8.09392e-02,0.54,-0.98
8.09408e-02,-0.54,1.02
8.09424e-02,-0.7,-0.98
8.09440e-02,0.1,1.02
8.09456e-02,0.78,-0.98
8.09472e-02,0.54,1.02
8.09488e-02,-0.5,-0.98
8.09504e-02,-0.66,0.98
8.09520e-02,0.1,-0.98
8.09536e-02,0.82,1.02
8.09552e-02,0.58,-0.98
8.09568e-02,-0.5,0.98
8.09584e-02,-0.66,-0.98
8.09600e-02,0.0600001,1.02
8.09616e-02,0.82,-0.98
8.09632e-02,0.58,1.02
8.09648e-02,-0.54,-1.02
8.09664e-02,-0.7,1.02
8.09680e-02,0.0600001,-0.98
8.09696e-02,0.82,1.02
8.09712e-02,0.58,-0.98
8.09728e-02,-0.54,1.02
8.09744e-02,-0.66,-0.98
8.09760e-02,0.0600001,1.02
8.09776e-02,0.82,-0.94
8.09792e-02,0.58,1.02
8.09808e-02,-0.5,-0.98
8.09824e-02,-0.66,1.02
8.09840e-02,0.0600001,-0.98
8.09856e-02,0.82,1.02
8.09872e-02,0.58,-0.94
8.09888e-02,-0.5,1.02
8.09904e-02,-0.66,-0.94
8.09920e-02,0.0200001,1.02
8.09936e-02,0.82,-0.94
8.09952e-02,0.58,1.02
8.09968e-02,-0.5,-0.98
8.09984e-02,-0.66,1.02
8.10000e-02,0.0200001,-0.98
8.10016e-02,0.78,1.02
8.10032e-02,0.62,-0.94
8.10048e-02,-0.54,1.02
8.10064e-02,-0.66,-0.94
8.10080e-02,0.0200001,1.02
8.10096e-02,0.82,-0.94
8.10112e-02,0.62,1.02
8.10128e-02,-0.5,-0.94
8.10144e-02,-0.66,1.02
8.10160e-02,0.0200001,-0.98
8.10176e-02,0.82,1.02
8.10192e-02,0.62,-0.94
8.10208e-02,-0.5,1.02
8.10224e-02,-0.66,-0.94
8.10240e-02,0.0200001,1.02
8.10256e-02,0.78,-0.98
8.10272e-02,0.62,1.02
8.10288e-02,-0.5,-0.94
8.10304e-02,-0.66,1.02
8.10320e-02,0.0200001,-0.98
8.10336e-02,0.78,1.02
8.10352e-02,0.62,-0.98
8.10368e-02,-0.5,1.02
8.10384e-02,-0.66,-0.98
8.10400e-02,0.0200001,1.02
8.10416e-02,0.82,-0.98
8.10432e-02,0.58,1.02
8.10448e-02,-0.5,-0.98
8.10464e-02,-0.62,1.02
8.10480e-02,0.0200001,-0.98
8.10496e-02,0.82,1.02
8.10512e-02,0.62,-0.98
8.10528e-02,-0.5,1.02
8.10544e-02,-0.66,-0.98
8.10560e-02,0.0600001,1.02
8.10576e-02,0.82,-0.98
8.10592e-02,0.62,1.02
8.10608e-02,-0.5,-0.98
8.10624e-02,-0.62,1.02
8.10640e-02,0.0600001,-1.02
8.10656e-02,0.78,1.06
8.10672e-02,0.62,-0.98
8.10688e-02,-0.5,1.02
8.10704e-02,-0.66,-0.98
8.10720e-02,0.0600001,1.02
8.10736e-02,0.78,-0.98
8.10752e-02,0.58,1.02
8.10768e-02,-0.46,-0.98
8.10784e-02,-0.66,1.06
8.10800e-02,0.0600001,-1.02
8.10816e-02,0.78,1.02
8.10832e-02,0.62,-1.02
8.10848e-02,-0.5,1.02
8.10864e-02,-0.66,-1.02
8.10880e-02,0.1,1.02
8.10896e-02,0.78,-1.02
8.10912e-02,0.62,1.06
8.10928e-02,-0.5,-1.02
8.10944e-02,-0.66,1.02
8.10960e-02,0.0600001,-1.02
8.10976e-02,0.82,1.02
8.10992e-02,0.62,-1.02
8.11008e-02,-0.5,1.02
8.11024e-02,-0.66,-1.02
8.11040e-02,0.14,1.02
8.11056e-02,0.78,-1.02
8.11072e-02,0.62,1.02
8.11088e-02,-0.46,-1.02
8.11104e-02,-0.66,1.02
8.11120e-02,0.0600001,-1.02
8.11136e-02,0.78,1.02
8.11152e-02,0.62,-1.02
8.11168e-02,-0.46,1.02
8.11184e-02,-0.66,-1.02
8.11200e-02,0.1,1.02
8.11216e-02,0.78,-1.02
8.11232e-02,0.62,1.02
8.11248e-02,-0.46,-1.02
8.11264e-02,-0.66,1.02
8.11280e-02,0.1,-1.02
8.11296e-02,0.78,1.02
8.11312e-02,0.62,-1.02
8.11328e-02,-0.46,1.02
8.11344e-02,-0.66,-1.02
8.11360e-02,0.14,1.02
8.11376e-02,0.78,-1.02
8.11392e-02,0.62,1.02
8.11408e-02,-0.46,-1.02
8.11424e-02,-0.66,1.02
8.11440e-02,0.1,-1.02
8.11456e-02,0.78,1.02
8.11472e-02,0.62,-1.02
8.11488e-02,-0.46,1.02
8.11504e-02,-0.66,-1.02
8.11520e-02,0.0600001,1.02
8.11536e-02,0.78,-1.02
8.11552e-02,0.66,1.02
8.11568e-02,-0.46,-0.98
8.11584e-02,-0.7,1.02
8.11600e-02,0.0600001,-1.02
8.11616e-02,0.78,1.02
8.11632e-02,0.62,-0.98
8.11648e-02,-0.46,1.02
8.11664e-02,-0.7,-1.02
8.11680e-02,0.0600001,1.02
8.11696e-02,0.78,-0.98
8.11712e-02,0.66,0.98
8.11728e-02,-0.46,-0.98
8.11744e-02,-0.7,1.02
8.11760e-02,0.0200001,-0.98
8.11776e-02,0.78,1.02
8.11792e-02,0.66,-0.98
8.11808e-02,-0.46,0.98
8.11824e-02,-0.7,-0.98
8.11840e-02,0.0600001,1.02
8.11856e-02,0.78,-0.98
8.11872e-02,0.66,1.02
8.11888e-02,-0.42,-0.98
8.11904e-02,-0.74,1.02
8.11920e-02,0.0200001,-0.94
8.11936e-02,0.78,1.02
8.11952e-02,0.66,-0.94
8.11968e-02,-0.42,1.02
8.11984e-02,-0.74,-0.98
8.12000e-02,-0.0199999,1.02
8.12016e-02,0.78,-0.94
8.12032e-02,0.66,1.02
8.12048e-02,-0.42,-0.98
8.12064e-02,-0.74,1.02
8.12080e-02,-0.0199999,-0.94
8.12096e-02,0.78,1.02
8.12112e-02,0.66,-0.94
8.12128e-02,-0.42,1.02
8.12144e-02,-0.74,-0.98
8.12160e-02,-0.0199999,1.02
8.12176e-02,0.74,-0.94
8.12192e-02,0.66,1.02
8.12208e-02,-0.38,-0.94
8.12224e-02,-0.7,1.02
8.12240e-02,-0.0199999,-0.94
8.12256e-02,0.78,1.02
8.12272e-02,0.7,-0.94
8.12288e-02,-0.42,1.02
8.12304e-02,-0.74,-0.94
8.12320e-02,-0.0599999,1.02
8.12336e-02,0.78,-0.94
8.12352e-02,0.7,1.02
8.12368e-02,-0.38,-0.94
8.12384e-02,-0.7,1.02
8.12400e-02,-0.0999999,-0.94
8.12416e-02,0.78,1.02
8.12432e-02,0.66,-0.94
8.12448e-02,-0.38,1.02
8.12464e-02,-0.7,-0.94
8.12480e-02,-0.0599999,1.02
8.12496e-02,0.78,-0.94
8.12512e-02,0.7,0.98
8.12528e-02,-0.38,-0.94
8.12544e-02,-0.7,1.02
8.12560e-02,-0.0599999,-0.94
8.12576e-02,0.74,1.02
8.12592e-02,0.7,-0.98
8.12608e-02,-0.38,1.02
8.12624e-02,-0.7,-0.94
8.12640e-02,-0.0999999,1.02
8.12656e-02,0.78,-0.94
8.12672e-02,0.7,1.02
8.12688e-02,-0.34,-0.94
8.12704e-02,-0.7,1.02
8.12720e-02,-0.0999999,-0.98
8.12736e-02,0.74,1.02
8.12752e-02,0.66,-0.94
8.12768e-02,-0.38,1.02
8.12784e-02,-0.74,-0.98
8.12800e-02,-0.0999999,1.02
8.12816e-02,0.74,-0.94
8.12832e-02,0.7,0.98
8.12848e-02,-0.38,-0.94
8.12864e-02,-0.7,1.02
8.12880e-02,-0.0999999,-0.94
8.12896e-02,0.74,0.98
8.12912e-02,0.7,-0.94
8.12928e-02,-0.38,0.98
8.12944e-02,-0.7,-0.98
8.12960e-02,-0.0999999,1.02
8.12976e-02,0.74,-0.94
8.12992e-02,0.66,1.02
8.13008e-02,-0.38,-0.94
8.13024e-02,-0.7,1.02
8.13040e-02,-0.0999999,-0.94
8.13056e-02,0.74,1.02
8.13072e-02,0.74,-0.94
8.13088e-02,-0.38,0.98
8.13104e-02,-0.7,-0.94
8.13120e-02,-0.0999999,1.02
8.13136e-02,0.74,-0.94
8.13152e-02,0.7,1.02
8.13168e-02,-0.34,-0.94
8.13184e-02,-0.7,1.02
8.13200e-02,-0.0999999,-0.94
8.13216e-02,0.74,1.02
8.13232e-02,0.74,-0.98
8.13248e-02,-0.38,1.02
8.13264e-02,-0.66,-0.94
8.13280e-02,-0.0999999,1.02
8.13296e-02,0.74,-0.94
8.13312e-02,0.7,1.02
8.13328e-02,-0.38,-0.94
8.13344e-02,-0.66,1.02
8.13360e-02,-0.0599999,-0.94
8.13376e-02,0.74,1.02
8.13392e-02,0.7,-0.94
8.13408e-02,-0.38,1.02
8.13424e-02,-0.7,-0.94
8.13440e-02,-0.0599999,1.06
8.13456e-02,0.74,-0.94
8.13472e-02,0.74,1.06
8.13488e-02,-0.34,-0.94
8.13504e-02,-0.7,1.06
8.13520e-02,-0.0599999,-0.94
8.13536e-02,0.7,1.06
8.13552e-02,0.7,-0.94
8.13568e-02,-0.34,1.02
8.13584e-02,-0.7,-0.94
8.13600e-02,-0.0599999,1.06
8.13616e-02,0.74,-0.94
8.13632e-02,0.7,1.06
8.13648e-02,-0.34,-0.94
8.13664e-02,-0.7,1.02
8.13680e-02,-0.0199999,-0.98
8.13696e-02,0.7,1.06
8.13712e-02,0.74,-0.98
8.13728e-02,-0.34,1.02
8.13744e-02,-0.74,-0.98
8.13760e-02,-0.0999999,1.06
8.13776e-02,0.7,-0.98
8.13792e-02,0.74,1.06
8.13808e-02,-0.34,-0.98
8.13824e-02,-0.7,1.06
8.13840e-02,-0.0199999,-0.98
8.13856e-02,0.74,1.02
8.13872e-02,0.7,-0.98
8.13888e-02,-0.34,1.06
8.13904e-02,-0.7,-0.98
8.13920e-02,-0.0599999,1.06
8.13936e-02,0.74,-0.94
8.13952e-02,0.74,1.02
8.13968e-02,-0.34,-0.98
8.13984e-02,-0.74,1.02
8.14000e-02,-0.0599999,-0.98
8.14016e-02,0.74,1.02
8.14032e-02,0.74,-0.94
8.14048e-02,-0.38,1.02
8.14064e-02,-0.74,-0.98
8.14080e-02,-0.0599999,1.02
8.14096e-02,0.7,-0.98
8.14112e-02,0.74,1.02
8.14128e-02,-0.34,-0.98
8.14144e-02,-0.74,1.02
8.14160e-02,-0.0599999,-0.98
8.14176e-02,0.7,1.02
8.14192e-02,0.74,-0.94
8.14208e-02,-0.3,1.02
8.14224e-02,-0.74,-0.94
8.14240e-02,-0.0599999,1.02
8.14256e-02,0.7,-0.94
8.14272e-02,0.74,1.02
8.14288e-02,-0.3,-0.94
8.14304e-02,-0.74,1.02
8.14320e-02,-0.0599999,-0.98
8.14336e-02,0.7,1.02
8.14352e-02,0.74,-0.94
8.14368e-02,-0.3,1.02
8.14384e-02,-0.74,-0.94
8.14400e-02,-0.0999999,1.02
8.14416e-02,0.7,-0.94
8.14432e-02,0.74,1.02
8.14448e-02,-0.3,-0.94
8.14464e-02,-0.74,1.02
8.14480e-02,-0.0999999,-0.94
8.14496e-02,0.7,1.02
8.14512e-02,0.74,-0.94
8.14528e-02,-0.3,1.02
8.14544e-02,-0.74,-0.94
8.14560e-02,-0.0999999,1.02
8.14576e-02,0.74,-0.94
8.14592e-02,0.74,1.02
8.14608e-02,-0.3,-0.94
8.14624e-02,-0.78,1.02
8.14640e-02,-0.14,-0.94
8.14656e-02,0.7,1.02
8.14672e-02,0.74,-0.94
8.14688e-02,-0.3,1.02
8.14704e-02,-0.74,-0.94
8.14720e-02,-0.14,1.02
8.14736e-02,0.7,-0.94
8.14752e-02,0.74,1.02
8.14768e-02,-0.3,-0.94
8.14784e-02,-0.78,1.02
8.14800e-02,-0.14,-0.94
8.14816e-02,0.7,1.02
8.14832e-02,0.74,-0.94
8.14848e-02,-0.22,1.02
8.14864e-02,-0.78,-0.94
8.14880e-02,-0.14,1.02
8.14896e-02,0.7,-0.94
8.14912e-02,0.74,1.02
8.14928e-02,-0.26,-0.98
8.14944e-02,-0.78,1.02
8.14960e-02,-0.18,-0.98
8.14976e-02,0.7,0.98
8.14992e-02,0.74,-0.94
8.15008e-02,-0.3,1.02
8.15024e-02,-0.74,-0.94
8.15040e-02,-0.18,0.98
8.15056e-02,0.66,-0.94
8.15072e-02,0.74,0.98
8.15088e-02,-0.22,-0.94
8.15104e-02,-0.74,1.02
8.15120e-02,-0.22,-0.98
8.15136e-02,0.7,1.02
8.15152e-02,0.74,-0.98
8.15168e-02,-0.22,1.02
8.15184e-02,-0.74,-0.98
8.15200e-02,-0.22,0.98
8.15216e-02,0.66,-0.98
8.15232e-02,0.74,0.98
8.15248e-02,-0.22,-0.98
8.15264e-02,-0.74,1.02
8.15280e-02,-0.22,-0.98
8.15296e-02,0.7,0.98
8.15312e-02,0.78,-0.94
8.15328e-02,-0.26,0.98
8.15344e-02,-0.74,-0.98
8.15360e-02,-0.22,1.02
8.15376e-02,0.7,-0.98
8.15392e-02,0.74,0.98
8.15408e-02,-0.22,-0.98
8.15424e-02,-0.78,0.98
8.15440e-02,-0.22,-1.02
8.15456e-02,0.7,0.98
8.15472e-02,0.74,-0.98
8.15488e-02,-0.26,0.98
8.15504e-02,-0.74,-0.98
8.15520e-02,-0.22,0.98
8.15536e-02,0.7,-0.98
8.15552e-02,0.74,0.98
8.15568e-02,-0.22,-0.98
8.15584e-02,-0.74,0.98
8.15600e-02,-0.22,-0.98
8.15616e-02,0.66,0.98
8.15632e-02,0.78,-0.98
8.15648e-02,-0.22,0.98
8.15664e-02,-0.74,-0.98
8.15680e-02,-0.22,1.02
8.15696e-02,0.66,-0.98
8.15712e-02,0.74,0.98
8.15728e-02,-0.22,-1.02
8.15744e-02,-0.74,1.02
8.15760e-02,-0.22,-0.98
8.15776e-02,0.66,0.98
8.15792e-02,0.74,-0.98
8.15808e-02,-0.22,0.98
8.15824e-02,-0.74,-0.98
8.15840e-02,-0.22,0.98
8.15856e-02,0.66,-0.98
8.15872e-02,0.74,0.98
8.15888e-02,-0.22,-0.98
8.15904e-02,-0.74,1.02
8.15920e-02,-0.22,-0.98
8.15936e-02,0.66,0.98
8.15952e-02,0.74,-1.02
8.15968e-02,-0.18,0.98
8.15984e-02,-0.7,-0.98
8.16000e-02,-0.22,1.02
8.16016e-02,0.7,-0.98
8.16032e-02,0.78,0.98
8.16048e-02,-0.18,-0.98
8.16064e-02,-0.74,1.02
8.16080e-02,-0.18,-0.98
8.16096e-02,0.66,1.02
8.16112e-02,0.78,-0.98
8.16128e-02,-0.22,1.02
8.16144e-02,-0.74,-0.98
8.16160e-02,-0.18,1.02
8.16176e-02,0.66,-0.98
8.16192e-02,0.82,1.02
8.16208e-02,-0.22,-1.02
8.16224e-02,-0.74,1.02
8.16240e-02,-0.18,-0.98
8.16256e-02,0.66,1.02
8.16272e-02,0.78,-0.98
8.16288e-02,-0.22,1.02
8.16304e-02,-0.74,-0.98
8.16320e-02,-0.18,1.02
8.16336e-02,0.62,-0.98
8.16352e-02,0.74,1.02
8.16368e-02,-0.18,-0.98
8.16384e-02,-0.78,1.02
8.16400e-02,-0.14,-0.98
8.16416e-02,0.62,1.06
8.16432e-02,0.78,-0.98
8.16448e-02,-0.18,1.02
8.16464e-02,-0.78,-0.98
8.16480e-02,-0.18,1.02
8.16496e-02,0.66,-0.98
8.16512e-02,0.78,1.02
8.16528e-02,-0.22,-0.98
8.16544e-02,-0.74,1.06
8.16560e-02,-0.18,-0.98
8.16576e-02,0.66,1.02
8.16592e-02,0.82,-0.98
8.16608e-02,-0.18,1.02
8.16624e-02,-0.74,-0.98
8.16640e-02,-0.18,1.02
8.16656e-02,0.62,-0.98
8.16672e-02,0.78,1.06
8.16688e-02,-0.18,-0.98
8.16704e-02,-0.74,1.02
8.16720e-02,-0.18,-0.98
8.16736e-02,0.62,1.06
8.16752e-02,0.78,-0.94
8.16768e-02,-0.18,1.02
8.16784e-02,-0.78,-0.98
8.16800e-02,-0.18,1.02
8.16816e-02,0.62,-0.94
8.16832e-02,0.78,1.02
8.16848e-02,-0.18,-0.94
8.16864e-02,-0.78,1.02
8.16880e-02,-0.18,-0.94
8.16896e-02,0.62,1.02
8.16912e-02,0.78,-0.94
8.16928e-02,-0.14,1.02
8.16944e-02,-0.78,-0.94
8.16960e-02,-0.18,1.02
8.16976e-02,0.62,-0.94
8.16992e-02,0.78,1.02
8.17008e-02,-0.18,-0.94
8.17024e-02,-0.78,1.02
8.17040e-02,-0.18,-0.94
8.17056e-02,0.66,1.02
8.17072e-02,0.78,-0.94
8.17088e-02,-0.14,1.02
8.17104e-02,-0.78,-0.94
8.17120e-02,-0.18,1.02
8.17136e-02,0.62,-0.98
8.17152e-02,0.82,0.98
8.17168e-02,-0.14,-0.94
8.17184e-02,-0.78,1.02
8.17200e-02,-0.22,-0.94
8.17216e-02,0.62,1.02
8.17232e-02,0.82,-0.94
8.17248e-02,-0.14,1.02
8.17264e-02,-0.78,-0.98
8.17280e-02,-0.18,0.98
8.17296e-02,0.62,-0.98
8.17312e-02,0.78,0.98
8.17328e-02,-0.18,-0.98
8.17344e-02,-0.78,0.98
8.17360e-02,-0.22,-0.98
8.17376e-02,0.62,0.98
8.17392e-02,0.82,-0.98
8.17408e-02,-0.14,0.98
8.17424e-02,-0.78,-0.98
8.17440e-02,-0.26,0.98
8.17456e-02,0.62,-0.98
8.17472e-02,0.82,0.98
8.17488e-02,-0.14,-0.98
8.17504e-02,-0.78,0.98
8.17520e-02,-0.22,-0.98
8.17536e-02,0.62,0.98
8.17552e-02,0.82,-0.98
8.17568e-02,-0.14,0.98
8.17584e-02,-0.82,-1.02
8.17600e-02,-0.26,0.98
8.17616e-02,0.58,-0.98
8.17632e-02,0.82,0.94
8.17648e-02,-0.14,-1.02
8.17664e-02,-0.78,0.94
8.17680e-02,-0.3,-0.98
8.17696e-02,0.62,0.98
8.17712e-02,0.82,-0.98
8.17728e-02,-0.14,0.94
8.17744e-02,-0.78,-0.98
8.17760e-02,-0.26,0.98
8.17776e-02,0.62,-0.98
8.17792e-02,0.82,0.94
8.17808e-02,-0.0999999,-0.98
8.17824e-02,-0.78,0.94
8.17840e-02,-0.3,-0.98
8.17856e-02,0.62,0.94
8.17872e-02,0.78,-0.98
8.17888e-02,-0.0599999,0.94
8.17904e-02,-0.78,-1.02
8.17920e-02,-0.3,0.94
8.17936e-02,0.58,-0.98
8.17952e-02,0.82,0.94
8.17968e-02,-0.14,-0.98
8.17984e-02,-0.78,0.94
8.18000e-02,-0.3,-1.02
8.18016e-02,0.58,0.94
8.18032e-02,0.82,-1.02
8.18048e-02,-0.0599999,0.94
8.18064e-02,-0.78,-1.02
8.18080e-02,-0.34,0.94
8.18096e-02,0.58,-0.98
8.18112e-02,0.86,0.94
8.18128e-02,-0.0599999,-1.02
8.18144e-02,-0.78,0.94
8.18160e-02,-0.3,-1.02
8.18176e-02,0.58,0.94
8.18192e-02,0.78,-1.02
8.18208e-02,-0.0999999,0.94
8.18224e-02,-0.78,-1.02
8.18240e-02,-0.34,0.98
8.18256e-02,0.58,-1.02
8.18272e-02,0.82,0.94
8.18288e-02,-0.0599999,-1.02
8.18304e-02,-0.74,0.94
8.18320e-02,-0.38,-1.02
8.18336e-02,0.58,0.94
8.18352e-02,0.82,-1.02
8.18368e-02,-0.0999999,0.94
8.18384e-02,-0.74,-1.02
8.18400e-02,-0.34,0.94
8.18416e-02,0.58,-1.02
8.18432e-02,0.82,0.98
8.18448e-02,-0.0599999,-1.02
8.18464e-02,-0.78,0.94
8.18480e-02,-0.34,-1.02
8.18496e-02,0.58,0.94
8.18512e-02,0.82,-1.02
8.18528e-02,-0.0999999,0.94
8.18544e-02,-0.74,-1.02
8.18560e-02,-0.3,0.94
8.18576e-02,0.58,-0.98
8.18592e-02,0.82,0.94
8.18608e-02,-0.0599999,-0.98
8.18624e-02,-0.78,0.98
8.18640e-02,-0.3,-1.02
8.18656e-02,0.58,0.98
8.18672e-02,0.82,-1.02
8.18688e-02,-0.0599999,0.98
8.18704e-02,-0.74,-1.02
8.18720e-02,-0.34,0.94
8.18736e-02,0.58,-1.02
8.18752e-02,0.82,0.94
8.18768e-02,-0.0599999,-1.02
8.18784e-02,-0.78,0.98
8.18800e-02,-0.34,-1.02
8.18816e-02,0.58,0.98
8.18832e-02,0.82,-1.02
8.18848e-02,-0.0599999,0.98
8.18864e-02,-0.7,-1.02
8.18880e-02,-0.3,0.98
8.18896e-02,0.58,-1.02
8.18912e-02,0.82,0.94
8.18928e-02,-0.0599999,-1.02
8.18944e-02,-0.74,0.98
